6265, Zaqzorn, 12, 10, 6, , , , 
6586, Smitty, 12, 10, 5, , , , 
6430, Blackened, 12, 8, , , , , 
4372, raymundo, 12, 7, , , , , 
6211, lucassss, 12, 5, , , , , 
-13, FasTSlacK, 12, 2, , , , , 
-12, Snake, 8, 0, , , , , 
6470, flamewh33l, , , , , , , SF
6859, Chewey, , , , , , , SF
7031, Naigel, , , , , , , SF
3642, AmericanBlunt_, , , , , , , SF
-15, Fundahl, , , , , , , SF
