6646, Lorrydriver, 16, 14, , , , , 
6026, Gatekeeper, 16, 13, , , , , 
6790, barf_openra, 16, 12, , , , , 
6316, Han, 16, 9, , , , , 
3214, klaas, 14, 6, 3, , , , 
4527, FiveAces, 16, 6, 2, , , , 
3812, abcdefg30, 16, 5, 1, 1-1, , , 
3952, anjew, 14, 5, 1, 1-1, , , 
6016, Fahrrad, 16, 0, , , , , 
6410, Medium Tank, , , , , , , SF
6318, OzzyOuzo, , , , , , , SF
2793, SoScared, , , , , , , SF
